GID_1,GID_0,COUNTRY,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,ISO_1,n_pixels,n_non_na_pixels,prop_non_na_pixels,ntl_mean,date
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33106,0.999637659278942,0.442682266235352,2016-03-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23755,0.998612745922314,0.463194310665131,2016-03-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23260,0.999828060522696,0.643958806991577,2016-03-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,60065,0.999567322893611,0.0752389058470726,2016-03-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20573,0.998786289931061,0.0415285602211952,2016-03-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11339,1,0.478610187768936,2016-03-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13314,0.995737042853938,0.0797048881649971,2016-03-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18391,0.999728201782996,0.416813105344772,2016-03-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32646,0.999785624598046,0.0158146563917398,2016-03-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43193,0.998843743496057,1.14315605163574,2016-03-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14965,0.999265491452991,1.53284931182861,2016-03-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53635,0.999347866592137,0.170625329017639,2016-03-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23544,0.998727411555103,0.0800173804163933,2016-04-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33097,0.999365903738149,0.424727618694305,2016-04-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23753,0.998528669917605,0.494669586420059,2016-04-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23262,0.999914030261348,0.699069976806641,2016-04-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,60081,0.999833585728312,0.142638355493546,2016-04-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20569,0.998592096320031,0.130856230854988,2016-04-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11339,1,0.454242676496506,2016-04-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13341,0.997756338344178,0.0285044778138399,2016-04-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18390,0.999673842139596,0.309831380844116,2016-04-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32646,0.999785624598046,0.0195339228957891,2016-04-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43212,0.999283120967555,1.18799865245819,2016-04-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14966,0.999332264957265,1.5719678401947,2016-04-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53643,0.999496925656791,0.145275130867958,2016-04-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23487,0.996309493509799,0.0640381872653961,2016-05-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33066,0.998429856875415,0.343779504299164,2016-05-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23749,0.998360517908189,0.339999198913574,2016-05-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23262,0.999914030261348,0.615051090717316,2016-05-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,59777,0.994774591868999,0.0420913808047771,2016-05-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20566,0.998446451111758,0.0667857080698013,2016-05-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11339,1,0.310346364974976,2016-05-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13331,0.99700845112557,0.0842292606830597,2016-05-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18389,0.999619482496195,0.219850406050682,2016-05-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32632,0.999356873794138,0.00515353167429566,2016-05-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43184,0.998635617325347,0.979312419891357,2016-05-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14960,0.998931623931624,1.34050607681274,2016-05-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53634,0.999329234209055,0.0902528241276741,2016-05-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23513,0.997412403495376,0.0684123933315277,2016-06-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33052,0.998007126034181,0.327984124422073,2016-06-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23749,0.998360517908189,0.269976764917374,2016-06-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23249,0.99935522696011,0.635481774806976,2016-06-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,60036,0.999084721505716,0.0569146312773228,2016-06-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20570,0.998640644722789,0.0865272581577301,2016-06-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11338,0.999911808801482,0.289254665374756,2016-06-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13327,0.996709296238127,0.1328045129776,2016-06-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18388,0.999565122852794,0.174146994948387,2016-06-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32621,0.999019998162496,0.0129048796370626,2016-06-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43170,0.998311865504243,1.00394821166992,2016-06-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14953,0.998464209401709,1.38827383518219,2016-06-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53621,0.999087013228992,0.0971040576696396,2016-06-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23224,0.985153134809536,0.0476480014622212,2016-07-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,32795,0.990246995591521,0.380789428949356,2016-07-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23717,0.997015301832857,0.28911218047142,2016-07-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23194,0.99699105914718,0.655007779598236,2016-07-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,59122,0.983874457073439,0.124581478536129,2016-07-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,18277,0.887319157199728,0.116427071392536,2016-07-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11336,0.999735426404445,0.277421623468399,2016-07-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13030,0.974497045845487,0.0159294102340937,2016-07-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18293,0.994400956729724,0.181988567113876,2016-07-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,30530,0.934983003093131,0.0160776507109404,2016-07-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,42959,0.993432463057605,1.12614750862122,2016-07-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14708,0.982104700854701,1.40192306041718,2016-07-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53519,0.997186510154649,0.0723491162061691,2016-07-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23487,0.996309493509799,0.105648249387741,2016-08-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,32988,0.996074642188538,0.339581668376923,2016-08-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23738,0.997898099882294,0.272702753543854,2016-08-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23221,0.998151650618982,0.60629278421402,2016-08-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,59621,0.992178529230667,0.0839077159762383,2016-08-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,19296,0.936789979609671,0.0325801186263561,2016-08-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11337,0.999823617602963,0.233304545283318,2016-08-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13320,0.996185775185102,0.00832172390073538,2016-08-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18384,0.999347684279191,0.151871129870415,2016-08-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32466,0.994273114262089,0.051847156137228,2016-08-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43150,0.997849362902666,1.07650434970856,2016-08-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14923,0.996461004273504,1.49743938446045,2016-08-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53600,0.998695733184274,0.0714031308889389,2016-08-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23487,0.996309493509799,0.051848117262125,2016-09-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33014,0.99685971375083,0.327116191387177,2016-09-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23739,0.997940137884648,0.258118450641632,2016-09-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23253,0.999527166437414,0.55485326051712,2016-09-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,60028,0.998951590088366,0.0441102385520935,2016-09-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20580,0.999126128750364,0.0310031492263079,2016-09-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11331,0.999294470411853,0.223841995000839,2016-09-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13318,0.996036197741381,0.0808164849877358,2016-09-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18378,0.999021526418787,0.175008654594421,2016-09-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32628,0.99923437356445,0.0223987828940153,2016-09-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43145,0.997733737252272,1.02178347110748,2016-09-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14945,0.997930021367521,1.32221961021423,2016-09-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53601,0.998714365567356,0.0893539860844612,2016-09-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23540,0.998557733095783,0.0624281726777554,2016-10-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33029,0.997312639652153,0.361755400896072,2016-10-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23739,0.997940137884648,0.299784064292908,2016-10-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23210,0.997678817056396,0.613855540752411,2016-10-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,59264,0.986237539731407,0.0230550356209278,2016-10-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20535,0.996941450626274,0.00520011922344565,2016-10-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11339,1,0.284555524587631,2016-10-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13299,0.994615212026026,0.000917764438781887,2016-10-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18386,0.999456403565993,0.18460313975811,2016-10-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32636,0.999479374023826,0.011629493907094,2016-10-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,42610,0.985361792660084,1.00010585784912,2016-10-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14888,0.994123931623932,1.4866464138031,2016-10-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53606,0.998807527482765,0.0984925329685211,2016-10-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23554,0.999151607703402,0.0671990811824799,2016-11-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33062,0.998309076635062,0.339163511991501,2016-11-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23714,0.996889187825795,0.248643204569817,2016-11-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,22992,0.988308115543329,0.514650642871857,2016-11-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,60058,0.99945083290343,0.0307284686714411,2016-11-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20598,1,0.00688975583761931,2016-11-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11328,0.999029896816298,0.290830820798874,2016-11-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13340,0.997681549622317,0.00120099121704698,2016-11-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18372,0.998695368558382,0.156145602464676,2016-11-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32636,0.999479374023826,0.0051925266161561,2016-11-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43074,0.996091853016673,0.791563808917999,2016-11-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14892,0.994391025641026,1.27295660972595,2016-11-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53589,0.998490776970374,0.10127404332161,2016-11-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23565,0.999618223466531,0.0697925761342049,2016-12-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33001,0.996467177969684,0.348708420991898,2016-12-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23755,0.998612745922314,0.292041480541229,2016-12-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23261,0.999871045392022,0.581559598445892,2016-12-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,60081,0.999833585728312,0.0242581702768803,2016-12-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20598,1,0.034682173281908,2016-12-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11339,1,0.272150039672852,2016-12-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13357,0.99895295789395,0.0438510216772556,2016-12-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18392,0.999782561426397,0.157880485057831,2016-12-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32511,0.995651241846078,0.0328213945031166,2016-12-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43215,0.999352496357792,1.026780128479,2016-12-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14964,0.999198717948718,1.39293837547302,2016-12-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53638,0.999403763741383,0.0751541554927826,2016-12-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23565,0.999618223466531,0.0642748326063156,2017-01-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33102,0.999516879038589,0.365215957164764,2017-01-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23751,0.998444593912897,0.346645653247833,2017-01-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23261,0.999871045392022,0.629829227924347,2017-01-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,60084,0.999883510009818,0.0226579122245312,2017-01-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20596,0.999902903194485,0.0214327126741409,2017-01-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11339,1,0.301656097173691,2017-01-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13362,0.999326901503253,0.0603677667677403,2017-01-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18392,0.999782561426397,0.180524557828903,2017-01-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32641,0.999632499310936,0.0267061945050955,2017-01-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43216,0.999375621487871,1.10273516178131,2017-01-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14966,0.999332264957265,1.51691377162933,2017-01-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53634,0.999329234209055,0.101882375776768,2017-01-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23561,0.999448545007211,0.0843171775341034,2017-02-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33030,0.997342834712241,0.557719588279724,2017-02-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23741,0.998024213889356,0.391398876905441,2017-02-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23262,0.999914030261348,0.59415864944458,2017-02-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,60081,0.999833585728312,0.351403951644897,2017-02-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20598,1,0.027701910585165,2017-02-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11339,1,0.364344388246536,2017-02-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13358,0.99902774661581,0.0472235679626465,2017-02-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18390,0.999673842139596,0.216265872120857,2017-02-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32598,0.998315621841791,0.0356959328055382,2017-02-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43216,0.999375621487871,1.15335166454315,2017-02-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14959,0.99886485042735,1.60505867004395,2017-02-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53642,0.99947829327371,0.109531536698341,2017-02-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23550,0.998981929244082,0.0929815471172333,2017-03-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33071,0.998580832175856,0.533771455287933,2017-03-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23747,0.998276441903481,0.492683291435242,2017-03-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23262,0.999914030261348,0.690165519714356,2017-03-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,60076,0.999750378592468,0.051157783716917,2017-03-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20582,0.999223225555879,0.0139843309298158,2017-03-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11339,1,0.426971524953842,2017-03-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13341,0.997756338344178,0.0361267141997814,2017-03-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18391,0.999728201782996,0.282983899116516,2017-03-01
PAN.10_1,PAN,Panama,Ngöbe Buglé,,,Comarca Indígena,Indigenous Territory,,PA.NB,,32653,32613,0.998774997703121,0.0201403684914112,2017-03-01
PAN.12_1,PAN,Panama,Panamá,Panam ,,Provincia,Province,,PA.PN,,43243,43192,0.998820618365978,1.18840670585632,2017-03-01
PAN.11_1,PAN,Panama,Panamá Oeste,,,Provincia,Province,,PA.PO,,14976,14937,0.997395833333333,1.73634588718414,2017-03-01
PAN.13_1,PAN,Panama,Veraguas,,,Provincia,Province,,PA.VR,PA-9,53670,53644,0.999515558039873,0.122246474027634,2017-03-01
PAN.1_1,PAN,Panama,Bocas del Toro,,,Provincia,Province,,PA.BC,PA-1,23574,23555,0.999194027318232,0.128951042890549,2017-04-01
PAN.2_1,PAN,Panama,Chiriquí,,,Provincia,Province,,PA.CH,,33118,33088,0.999094148197355,0.500194251537323,2017-04-01
PAN.3_1,PAN,Panama,Coclé,,,Provincia,Province,,PA.CC,,23788,23744,0.998150327896418,0.427738696336746,2017-04-01
PAN.4_1,PAN,Panama,Colón,,,Provincia,Province,,PA.CL,,23264,23260,0.999828060522696,0.766489505767822,2017-04-01
PAN.5_1,PAN,Panama,Darién,,,Provincia,Province,,PA.DR,,60091,60079,0.999800302873975,0.0485183633863926,2017-04-01
PAN.6_1,PAN,Panama,Emberá,Emberá-Wounaan,,Comarca Indígena,Indigenous Territory,,PA.EM,,20598,20598,1,0.0438477136194706,2017-04-01
PAN.7_1,PAN,Panama,Herrera,,,Provincia,Province,,PA.HE,PA-6,11339,11339,1,0.461061358451843,2017-04-01
PAN.8_1,PAN,Panama,Kuna Yala,,,Comarca Indígena,Indigenous Territory,,PA.SB,,13371,13360,0.999177324059532,0.0741617456078529,2017-04-01
PAN.9_1,PAN,Panama,Los Santos,,,Provincia,Province,,PA.LS,PA-7,18396,18389,0.999619482496195,0.400521159172058,2017-04-01
